0	0	0
1	0	8
2	0	11
3	0	14
4	0	16
5	0	18
6	0	20
7	0	21
8	0	23
9	0	24
10	0	25
11	0	27
12	0	28
13	0	29
14	0	30
15	0	31
16	0	32
17	0	33
18	0	34
19	0	35
20	0	36
21	0	37
22	0	38
23	0	38
24	0	39
25	0	40
26	0	41
27	0	42
28	0	42
29	0	43
30	0	44
31	0	45
32	0	45
33	0	46
34	0	47
35	0	47
36	0	48
37	0	49
38	0	49
39	0	50
40	0	51
41	0	51
42	0	52
43	0	52
44	0	53
45	0	54
46	0	54
47	0	55
48	0	55
49	0	56
50	0	57
51	0	57
52	0	58
53	0	58
54	0	59
55	0	59
56	0	60
57	0	60
58	0	61
59	0	61
60	0	62
61	0	62
62	0	63
63	0	63
64	0	64
65	0	64
66	0	65
67	0	65
68	0	66
69	0	66
70	0	67
71	0	67
72	0	68
73	0	68
74	0	69
75	0	69
76	0	70
77	0	70
78	0	70
79	0	71
80	0	71
81	0	72
82	0	72
83	0	72
84	0	73
85	0	73
86	0	74
87	0	74
88	0	74
89	0	75
90	0	75
91	0	75
92	0	76
93	0	76
94	0	77
95	0	77
96	0	77
97	0	79
98	0	80
99	0	81
100	0	83
101	0	84
102	0	85
103	0	86
104	0	87
105	0	89
106	0	90
107	0	91
108	0	92
109	0	93
110	0	94
111	0	95
112	0	96
113	0	97
114	0	98
115	0	99
116	0	100
117	0	100
118	0	101
119	0	102
120	0	103
121	0	105
122	0	108
123	0	110
124	0	112
125	0	114
126	0	115
127	0	120
128	0	128
129	0	128
130	0	128
131	0	128
132	0	128
133	0	128
134	0	128
135	0	128
136	0	128
137	0	128
138	0	128
139	0	128
140	0	128
141	0	128
142	0	128
143	0	128
144	0	128
145	0	128
146	0	128
147	0	128
148	0	128
149	0	128
150	0	128
151	0	128
152	0	128
153	0	128
154	0	128
155	0	128
156	0	128
157	0	128
158	0	128
159	0	128
160	0	128
161	0	128
162	0	128
163	0	128
164	0	128
165	0	128
166	0	128
167	0	128
168	0	128
169	0	128
170	0	128
171	0	128
172	0	128
173	0	128
174	0	128
175	0	128
176	0	128
177	0	128
178	0	128
179	0	128
180	0	128
181	0	128
182	0	128
183	0	128
184	0	128
185	0	128
186	0	128
187	0	128
188	0	128
189	0	128
190	0	128
191	0	128
192	0	128
193	0	128
194	0	128
195	0	128
196	0	128
197	0	128
198	0	128
199	0	128
200	0	128
201	0	128
202	0	128
203	0	128
204	0	128
205	0	128
206	0	128
207	0	128
208	0	128
209	0	128
210	0	128
211	0	128
212	0	128
213	0	128
214	0	128
215	0	128
216	0	128
217	0	128
218	0	128
219	0	128
220	0	128
221	0	128
222	0	128
223	0	128
224	0	128
225	0	128
226	0	128
227	0	128
228	0	128
229	0	128
230	0	128
231	0	128
232	0	128
233	0	128
234	0	128
235	0	128
236	0	128
237	0	128
238	0	128
239	0	128
240	0	128
241	0	128
242	0	128
243	0	128
244	0	128
245	0	128
246	0	128
247	0	128
248	0	128
249	0	128
250	0	128
251	0	128
252	0	128
253	0	128
254	0	128
255	0	128
